1.0	0.7801255583763123
1.0	0.5451263189315796
1.0	0.7708936333656311
1.0	0.7590836882591248
1.0	0.7059245705604553
1.0	0.6902482509613037
1.0	0.8035047650337219
1.0	0.37306591868400574
1.0	0.6931620240211487
1.0	0.09348666667938232
1.0	0.3373640179634094
1.0	0.16724127531051636
1.0	7.859260949771851e-05
1.0	0.4654599130153656
1.0	0.7700591683387756
1.0	0.6427286863327026
1.0	0.2016052007675171
1.0	0.10908287763595581
1.0	0.4092216193675995
1.0	0.7770872116088867
0.0	0.3124542236328125
0.0	0.1938798725605011
0.0	3.5180946156287973e-07
0.0	0.00035819929325953126
0.0	0.0016895018052309752
0.0	3.6946315958630294e-05
0.0	0.0021680311765521765
0.0	2.3577595698043297e-07
0.0	0.2898254692554474
0.0	0.07686959952116013
0.0	4.428098236530786e-06
0.0	0.13186153769493103
0.0	7.581297012393406e-08
0.0	0.09934285283088684
0.0	0.005139549262821674
0.0	0.00026634542155079544
0.0	2.504154679172643e-07
0.0	6.223469313226815e-07
0.0	1.8667030872165924e-06
0.0	0.0017981439596042037
0.0	0.2205106019973755
0.0	0.0009448397322557867
0.0	8.147101766553533e-07
0.0	0.0005133295198902488
0.0	2.9471540983649902e-05
0.0	0.09747821092605591
0.0	3.8244023016886786e-05
0.0	4.387749413581332e-06
0.0	0.0004327682836446911
0.0	0.11317981779575348
0.0	1.1653085493890103e-05
0.0	0.18606030941009521
0.0	0.011522072367370129
0.0	0.038781702518463135
0.0	8.143539957927715e-07
0.0	4.335978246672312e-06
0.0	2.5530096536385827e-05
0.0	3.8244023016886786e-05
0.0	8.68590817049153e-08
0.0	4.0456481656292453e-05
0.0	0.07335573434829712
0.0	0.047204528003931046
0.0	2.1493571694009006e-05
0.0	5.520891591004329e-06
0.0	5.976888246550516e-07
0.0	2.886160359594214e-07
0.0	0.023196067661046982
0.0	0.1533239632844925
0.0	0.002853893907740712
0.0	9.557511049251843e-08
0.0	0.0013060086639598012
0.0	0.0007778573781251907
0.0	0.14855685830116272
0.0	0.0007778573781251907
0.0	0.28736066818237305
0.0	0.03080909512937069
0.0	0.21474358439445496
0.0	0.011070246808230877
0.0	0.09747821092605591
0.0	2.920064332556649e-07
0.0	0.3405389189720154
0.0	1.1396216592629571e-07
0.0	0.05930035933852196
0.0	0.21474358439445496
0.0	2.0993065845686942e-05
0.0	2.989730546687497e-06
0.0	1.1453128223593012e-07
0.0	0.003993443213403225
0.0	8.68590817049153e-08
0.0	0.0007382492767646909
0.0	1.942311627090021e-07
0.0	4.0456481656292453e-05
0.0	4.318269475334091e-08
0.0	5.520891591004329e-06
0.0	9.883665370580275e-07
0.0	0.0947178527712822
0.0	4.523337437944974e-08
0.0	0.07858654111623764
0.0	7.471966512184736e-08
0.0	0.007842229679226875
0.0	6.690140708087711e-06
0.0	8.180030999938026e-05
0.0	2.302103712281678e-05
0.0	0.001204220694489777
0.0	1.2962603932464845e-06
0.0	1.6560261428821832e-06
0.0	6.690140708087711e-06
0.0	0.11317981779575348
0.0	1.11316271755868e-08
0.0	6.691574867545569e-07
0.0	0.0004327682836446911
0.0	2.9228400308056735e-05
0.0	0.006521622184664011
0.0	0.3124542236328125
0.0	8.128607441904023e-05
0.0	0.0059515382163226604
0.0	0.007775833830237389
0.0	0.00026634542155079544
0.0	0.015356271527707577
0.0	0.0005133295198902488
